id,date,number
831,"Wednesday, April 05, 2000",06 08 11 18 39 40
830,"Saturday, April 01, 2000",03 04 13 29 38 21
829,"Wednesday, March 29, 2000",12 32 37 40 49 37
828,"Saturday, March 25, 2000",06 30 43 45 48 32
827,"Wednesday, March 22, 2000",03 12 30 41 46 32
826,"Saturday, March 18, 2000",12 30 39 43 46 10
825,"Wednesday, March 15, 2000",14 15 19 38 44 20
824,"Saturday, March 11, 2000",02 11 23 28 31 39
823,"Wednesday, March 08, 2000",11 14 17 25 36 38
822,"Saturday, March 04, 2000",03 06 08 43 48 01
821,"Wednesday, March 01, 2000",21 22 29 30 38 39
820,"Saturday, February 26, 2000",07 09 23 37 49 07
819,"Wednesday, February 23, 2000",12 16 20 26 32 35
818,"Saturday, February 19, 2000",14 23 24 45 48 21
817,"Wednesday, February 16, 2000",09 10 12 31 41 37
816,"Saturday, February 12, 2000",21 24 37 44 45 24
815,"Wednesday, February 09, 2000",05 29 36 40 49 30
814,"Saturday, February 05, 2000",06 11 34 41 44 20
813,"Wednesday, February 02, 2000",06 10 12 16 29 33
812,"Saturday, January 29, 2000",06 08 28 32 47 26
811,"Wednesday, January 26, 2000",18 25 30 43 46 18
810,"Saturday, January 22, 2000",04 16 32 34 41 25
809,"Wednesday, January 19, 2000",12 31 35 37 44 34
808,"Saturday, January 15, 2000",01 06 21 33 40 28
807,"Wednesday, January 12, 2000",09 32 38 41 44 27
806,"Saturday, January 08, 2000",07 28 35 40 48 14
805,"Wednesday, January 05, 2000",05 15 16 28 32 39
804,"Saturday, January 01, 2000",09 13 23 36 45 39
803,"Wednesday, December 29, 1999",03 11 14 16 43 10
802,"Saturday, December 25, 1999",06 19 29 39 44 28
801,"Wednesday, December 22, 1999",11 13 23 42 43 18
800,"Saturday, December 18, 1999",02 03 15 25 43 25
799,"Wednesday, December 15, 1999",19 32 33 35 47 26
798,"Saturday, December 11, 1999",06 10 31 47 48 29
797,"Wednesday, December 08, 1999",13 34 40 44 47 24
796,"Saturday, December 04, 1999",05 22 25 36 38 37
795,"Wednesday, December 01, 1999",03 14 20 32 47 02
794,"Saturday, November 27, 1999",03 16 24 28 38 28
793,"Wednesday, November 24, 1999",02 04 15 37 43 40
792,"Saturday, November 20, 1999",05 06 18 42 44 03
791,"Wednesday, November 17, 1999",11 20 27 43 48 12
790,"Saturday, November 13, 1999",13 16 26 32 34 24
789,"Wednesday, November 10, 1999",13 19 31 40 43 36
788,"Saturday, November 06, 1999",05 08 12 25 40 28
787,"Wednesday, November 03, 1999",01 03 07 08 26 07
786,"Saturday, October 30, 1999",10 26 33 37 41 21
785,"Wednesday, October 27, 1999",17 20 24 31 39 21
784,"Saturday, October 23, 1999",12 15 27 32 37 11
783,"Wednesday, October 20, 1999",02 16 19 20 29 13
782,"Saturday, October 16, 1999",05 12 18 22 40 21
781,"Wednesday, October 13, 1999",15 23 38 43 44 38
780,"Saturday, October 09, 1999",08 20 27 39 43 01
779,"Wednesday, October 06, 1999",06 07 15 38 42 42
778,"Saturday, October 02, 1999",12 15 25 35 48 30
777,"Wednesday, September 29, 1999",11 22 29 41 46 42
776,"Saturday, September 25, 1999",15 32 33 36 41 07
775,"Wednesday, September 22, 1999",08 33 35 38 47 08
774,"Saturday, September 18, 1999",02 08 26 34 46 30
773,"Wednesday, September 15, 1999",01 12 37 42 48 31
772,"Saturday, September 11, 1999",04 32 33 37 42 25
771,"Wednesday, September 08, 1999",08 15 22 39 43 22
770,"Saturday, September 04, 1999",14 22 23 26 34 29
769,"Wednesday, September 01, 1999",09 32 36 37 39 14
768,"Saturday, August 28, 1999",14 18 25 38 39 07
767,"Wednesday, August 25, 1999",11 13 21 34 45 30
766,"Saturday, August 21, 1999",02 17 28 42 45 20
765,"Wednesday, August 18, 1999",05 08 09 26 41 19
764,"Saturday, August 14, 1999",01 05 06 39 45 14
763,"Wednesday, August 11, 1999",05 07 10 12 43 07
762,"Saturday, August 07, 1999",01 42 44 45 49 01
761,"Wednesday, August 04, 1999",04 18 24 33 35 34
760,"Saturday, July 31, 1999",18 26 43 45 46 29
759,"Wednesday, July 28, 1999",22 23 25 31 32 25
758,"Saturday, July 24, 1999",04 23 33 45 47 33
757,"Wednesday, July 21, 1999",04 13 26 29 31 03
756,"Saturday, July 17, 1999",30 36 37 40 48 28
755,"Wednesday, July 14, 1999",01 06 25 29 32 09
754,"Saturday, July 10, 1999",07 17 35 37 44 30
753,"Wednesday, July 07, 1999",03 06 17 37 41 08
752,"Saturday, July 03, 1999",01 07 08 21 37 02
751,"Wednesday, June 30, 1999",05 10 12 20 40 03
750,"Saturday, June 26, 1999",08 15 22 38 47 26
749,"Wednesday, June 23, 1999",12 15 17 23 49 07
748,"Saturday, June 19, 1999",02 23 27 38 46 26
747,"Wednesday, June 16, 1999",02 04 08 14 38 01
746,"Saturday, June 12, 1999",17 26 28 35 45 20
745,"Wednesday, June 09, 1999",07 32 35 38 48 17
744,"Saturday, June 05, 1999",02 08 16 37 49 11
743,"Wednesday, June 02, 1999",04 20 24 46 48 32
742,"Saturday, May 29, 1999",05 35 36 43 45 19
741,"Wednesday, May 26, 1999",26 29 34 36 37 24
740,"Saturday, May 22, 1999",06 15 18 36 43 11
739,"Wednesday, May 19, 1999",04 09 24 35 41 31
738,"Saturday, May 15, 1999",04 24 27 30 38 14
737,"Wednesday, May 12, 1999",04 05 12 38 40 28
736,"Saturday, May 08, 1999",25 28 30 34 47 14
735,"Wednesday, May 05, 1999",07 09 26 31 40 24
734,"Saturday, May 01, 1999",07 09 20 26 27 18
733,"Wednesday, April 28, 1999",05 07 12 18 42 14
732,"Saturday, April 24, 1999",01 03 35 45 48 18
731,"Wednesday, April 21, 1999",03 11 32 41 45 29
730,"Saturday, April 17, 1999",15 18 25 40 43 37
729,"Wednesday, April 14, 1999",10 12 19 25 40 33
728,"Saturday, April 10, 1999",03 24 34 42 45 01
727,"Wednesday, April 07, 1999",05 26 31 37 39 42
726,"Saturday, April 03, 1999",01 04 10 17 30 06
725,"Wednesday, March 31, 1999",03 15 16 28 39 01
724,"Saturday, March 27, 1999",05 12 13 45 48 35
723,"Wednesday, March 24, 1999",07 19 20 26 27 12
722,"Saturday, March 20, 1999",04 20 22 40 41 07
721,"Wednesday, March 17, 1999",09 15 31 37 40 09
720,"Saturday, March 13, 1999",08 11 42 44 49 39
719,"Wednesday, March 10, 1999",01 14 26 34 49 15
718,"Saturday, March 06, 1999",13 19 20 25 42 13
717,"Wednesday, March 03, 1999",01 08 12 42 44 13
716,"Saturday, February 27, 1999",13 20 30 32 46 36
715,"Wednesday, February 24, 1999",08 15 29 40 46 23
714,"Saturday, February 20, 1999",06 15 16 24 39 12
713,"Wednesday, February 17, 1999",10 21 22 25 36 39
712,"Saturday, February 13, 1999",04 09 18 27 35 11
711,"Wednesday, February 10, 1999",10 20 27 31 42 26
710,"Saturday, February 06, 1999",15 25 32 39 48 32
709,"Wednesday, February 03, 1999",20 26 30 39 42 32
708,"Saturday, January 30, 1999",19 24 25 40 45 05
707,"Wednesday, January 27, 1999",02 04 20 23 44 22
706,"Saturday, January 23, 1999",03 19 26 30 49 31
705,"Wednesday, January 20, 1999",02 12 19 40 48 27
704,"Saturday, January 16, 1999",02 15 20 28 40 15
703,"Wednesday, January 13, 1999",15 31 33 43 47 06
702,"Saturday, January 09, 1999",05 10 11 27 32 13
701,"Wednesday, January 06, 1999",02 09 13 16 44 36
700,"Saturday, January 02, 1999",04 17 23 26 39 27
699,"Wednesday, December 30, 1998",10 20 34 38 46 03
698,"Saturday, December 26, 1998",07 17 27 29 41 33
697,"Wednesday, December 23, 1998",29 31 39 45 46 33
696,"Saturday, December 19, 1998",03 05 15 17 45 06
695,"Wednesday, December 16, 1998",03 08 19 27 32 38
694,"Saturday, December 12, 1998",12 16 26 29 40 32
693,"Wednesday, December 09, 1998",12 33 40 43 48 16
692,"Saturday, December 05, 1998",09 19 20 27 31 39
691,"Wednesday, December 02, 1998",04 22 29 36 45 30
690,"Saturday, November 28, 1998",02 04 06 11 43 09
689,"Wednesday, November 25, 1998",06 10 13 33 48 09
688,"Saturday, November 21, 1998",01 14 15 21 35 10
687,"Wednesday, November 18, 1998",21 25 33 39 46 18
686,"Saturday, November 14, 1998",03 10 16 35 41 38
685,"Wednesday, November 11, 1998",10 14 25 36 48 02
684,"Saturday, November 07, 1998",05 10 13 30 33 28
683,"Wednesday, November 04, 1998",02 08 17 30 36 22
682,"Saturday, October 31, 1998",17 33 34 37 42 08
681,"Wednesday, October 28, 1998",08 09 24 35 44 42
680,"Saturday, October 24, 1998",10 12 17 25 40 20
679,"Wednesday, October 21, 1998",22 24 27 39 44 25
678,"Saturday, October 17, 1998",28 32 44 47 48 27
677,"Wednesday, October 14, 1998",14 15 18 26 32 06
676,"Saturday, October 10, 1998",01 08 19 28 45 25
675,"Wednesday, October 07, 1998",06 08 09 15 26 07
674,"Saturday, October 03, 1998",05 14 22 25 32 04
673,"Wednesday, September 30, 1998",02 03 08 12 36 24
672,"Saturday, September 26, 1998",02 03 05 24 25 08
671,"Wednesday, September 23, 1998",01 05 21 22 42 18
670,"Saturday, September 19, 1998",01 19 35 37 41 11
669,"Wednesday, September 16, 1998",06 24 35 40 42 02
668,"Saturday, September 12, 1998",16 19 28 33 35 16
667,"Wednesday, September 09, 1998",04 12 19 42 46 09
666,"Saturday, September 05, 1998",08 10 16 26 49 40
665,"Wednesday, September 02, 1998",21 28 29 40 44 08
664,"Saturday, August 29, 1998",13 14 18 29 31 23
663,"Wednesday, August 26, 1998",06 23 32 42 46 08
662,"Saturday, August 22, 1998",07 11 21 22 49 19
661,"Wednesday, August 19, 1998",08 15 23 43 46 29
660,"Saturday, August 15, 1998",12 27 30 37 49 20
659,"Wednesday, August 12, 1998",02 10 33 42 45 02
658,"Saturday, August 08, 1998",05 09 33 42 45 28
657,"Wednesday, August 05, 1998",03 12 19 35 42 21
656,"Saturday, August 01, 1998",01 04 20 25 44 05
655,"Wednesday, July 29, 1998",08 39 43 45 49 13
654,"Saturday, July 25, 1998",03 14 17 21 23 16
653,"Wednesday, July 22, 1998",01 22 23 30 49 33
652,"Saturday, July 18, 1998",08 10 14 33 40 31
651,"Wednesday, July 15, 1998",11 16 21 23 36 37
650,"Saturday, July 11, 1998",01 06 10 12 38 17
649,"Wednesday, July 08, 1998",05 16 19 29 34 24
648,"Saturday, July 04, 1998",15 25 30 38 39 42
647,"Wednesday, July 01, 1998",03 17 29 35 47 34
646,"Saturday, June 27, 1998",07 10 30 31 36 37
645,"Wednesday, June 24, 1998",13 16 18 27 30 23
644,"Saturday, June 20, 1998",09 26 27 31 49 04
643,"Wednesday, June 17, 1998",07 14 35 36 37 10
642,"Saturday, June 13, 1998",03 06 08 21 23 11
641,"Wednesday, June 10, 1998",04 12 19 36 38 06
640,"Saturday, June 06, 1998",16 24 26 28 42 24
639,"Wednesday, June 03, 1998",22 25 31 35 41 38
638,"Saturday, May 30, 1998",03 14 24 29 45 24
637,"Wednesday, May 27, 1998",02 15 27 33 46 27
636,"Saturday, May 23, 1998",01 15 16 35 46 35
635,"Wednesday, May 20, 1998",04 09 30 34 48 08
634,"Saturday, May 16, 1998",01 22 23 28 41 18
633,"Wednesday, May 13, 1998",02 13 18 30 36 26
632,"Saturday, May 09, 1998",08 26 29 34 49 28
631,"Wednesday, May 06, 1998",11 20 44 45 47 05
630,"Saturday, May 02, 1998",03 14 19 37 49 04
629,"Wednesday, April 29, 1998",08 25 30 46 47 31
628,"Saturday, April 25, 1998",05 07 20 35 38 19
627,"Wednesday, April 22, 1998",04 13 29 31 49 04
626,"Saturday, April 18, 1998",19 22 24 30 45 21
625,"Wednesday, April 15, 1998",08 24 25 39 41 21
624,"Saturday, April 11, 1998",05 15 36 48 49 11
623,"Wednesday, April 08, 1998",03 10 24 30 49 35
622,"Saturday, April 04, 1998",03 08 23 43 46 13
621,"Wednesday, April 01, 1998",11 12 33 34 47 39
620,"Saturday, March 28, 1998",27 30 33 38 44 15
619,"Wednesday, March 25, 1998",05 23 35 42 44 29
618,"Saturday, March 21, 1998",04 34 35 38 47 16
617,"Wednesday, March 18, 1998",02 04 33 39 41 26
616,"Saturday, March 14, 1998",15 34 35 42 47 15
615,"Wednesday, March 11, 1998",02 05 17 24 36 20
614,"Saturday, March 07, 1998",21 30 32 36 42 33
613,"Wednesday, March 04, 1998",03 19 30 33 39 09
612,"Saturday, February 28, 1998",04 26 41 45 49 06
611,"Wednesday, February 25, 1998",02 20 30 43 46 19
610,"Saturday, February 21, 1998",09 22 29 39 47 25
609,"Wednesday, February 18, 1998",01 21 28 29 33 15
608,"Saturday, February 14, 1998",05 07 23 39 41 06
607,"Wednesday, February 11, 1998",25 33 34 35 37 35
606,"Saturday, February 07, 1998",05 12 15 27 40 14
605,"Wednesday, February 04, 1998",08 12 21 25 30 20
604,"Saturday, January 31, 1998",07 11 13 36 48 18
603,"Wednesday, January 28, 1998",15 23 31 36 48 12
602,"Saturday, January 24, 1998",07 15 23 28 36 10
601,"Wednesday, January 21, 1998",01 23 26 31 32 33
600,"Saturday, January 17, 1998",09 28 29 38 49 06
599,"Wednesday, January 14, 1998",06 09 16 28 38 13
598,"Saturday, January 10, 1998",07 09 17 20 44 25
597,"Wednesday, January 07, 1998",03 04 18 30 37 23
596,"Saturday, January 03, 1998",04 07 09 27 32 06
595,"Wednesday, December 31, 1997",04 05 06 14 27 06
594,"Saturday, December 27, 1997",09 14 15 36 48 17
593,"Wednesday, December 24, 1997",03 16 28 34 35 14
592,"Saturday, December 20, 1997",10 11 12 17 23 07
591,"Wednesday, December 17, 1997",03 05 13 18 45 20
590,"Saturday, December 13, 1997",05 35 41 44 46 27
589,"Wednesday, December 10, 1997",04 18 21 28 41 03
588,"Saturday, December 06, 1997",08 15 26 28 43 36
587,"Wednesday, December 03, 1997",09 14 18 42 47 32
586,"Saturday, November 29, 1997",02 11 13 27 31 23
585,"Wednesday, November 26, 1997",15 23 34 40 46 35
584,"Saturday, November 22, 1997",03 07 14 22 31 02
583,"Wednesday, November 19, 1997",03 10 19 21 48 22
582,"Saturday, November 15, 1997",07 21 26 32 45 08
581,"Wednesday, November 12, 1997",13 14 16 29 41 01
580,"Saturday, November 08, 1997",07 17 21 40 49 37
579,"Wednesday, November 05, 1997",02 19 24 28 35 26
578,"Saturday, November 01, 1997",22 25 28 33 37 20
577,"Wednesday, October 29, 1997",06 11 13 26 32 37
576,"Saturday, October 25, 1997",15 23 24 28 35 30
575,"Wednesday, October 22, 1997",05 09 23 40 43 24
574,"Saturday, October 18, 1997",11 14 16 19 21 06
573,"Wednesday, October 15, 1997",07 09 19 21 34 08
572,"Saturday, October 11, 1997",02 20 34 40 42 03
571,"Wednesday, October 08, 1997",10 14 22 33 35 11
570,"Saturday, October 04, 1997",11 24 25 31 43 28
569,"Wednesday, October 01, 1997",18 21 25 36 44 09
568,"Saturday, September 27, 1997",06 14 16 31 41 06
567,"Wednesday, September 24, 1997",09 12 25 28 39 20
566,"Saturday, September 20, 1997",15 16 22 28 43 33
565,"Wednesday, September 17, 1997",22 26 28 31 34 18
564,"Saturday, September 13, 1997",06 08 19 32 45 22
563,"Wednesday, September 10, 1997",01 02 16 21 42 03
562,"Saturday, September 06, 1997",07 34 35 39 45 29
561,"Wednesday, September 03, 1997",02 05 10 22 39 42
560,"Saturday, August 30, 1997",03 11 26 29 36 24
559,"Wednesday, August 27, 1997",01 08 36 37 38 19
558,"Saturday, August 23, 1997",12 14 34 35 44 09
557,"Wednesday, August 20, 1997",01 03 12 15 25 23
556,"Saturday, August 16, 1997",03 12 25 33 34 24
555,"Wednesday, August 13, 1997",13 17 31 36 41 19
554,"Saturday, August 09, 1997",01 07 13 17 27 12
553,"Wednesday, August 06, 1997",03 06 12 25 45 10
552,"Saturday, August 02, 1997",02 21 28 35 36 10
551,"Wednesday, July 30, 1997",06 16 21 30 34 11
550,"Saturday, July 26, 1997",06 10 18 23 26 42
549,"Wednesday, July 23, 1997",26 36 40 42 45 12
548,"Saturday, July 19, 1997",04 11 26 33 41 01
547,"Wednesday, July 16, 1997",13 17 18 39 44 24
546,"Saturday, July 12, 1997",03 05 11 35 37 14
545,"Wednesday, July 09, 1997",04 32 33 36 39 22
544,"Saturday, July 05, 1997",22 26 28 43 44 29
543,"Wednesday, July 02, 1997",09 18 37 44 45 38
542,"Saturday, June 28, 1997",01 21 31 34 43 42
541,"Wednesday, June 25, 1997",20 29 34 35 39 16
540,"Saturday, June 21, 1997",06 11 20 29 45 43
539,"Wednesday, June 18, 1997",16 23 24 28 29 24
538,"Saturday, June 14, 1997",09 17 21 24 27 16
537,"Wednesday, June 11, 1997",07 10 23 33 45 12
536,"Saturday, June 07, 1997",06 08 18 34 39 22
535,"Wednesday, June 04, 1997",04 12 18 20 38 40
534,"Saturday, May 31, 1997",07 11 16 17 39 17
533,"Wednesday, May 28, 1997",06 10 30 34 39 19
532,"Saturday, May 24, 1997",05 21 33 35 45 13
531,"Wednesday, May 21, 1997",08 20 32 37 44 40
530,"Saturday, May 17, 1997",14 24 25 29 31 36
529,"Wednesday, May 14, 1997",08 28 36 42 44 18
528,"Saturday, May 10, 1997",05 09 14 16 24 35
527,"Wednesday, May 07, 1997",08 10 12 27 35 04
526,"Saturday, May 03, 1997",08 21 22 29 38 29
525,"Wednesday, April 30, 1997",17 26 31 33 40 32
524,"Saturday, April 26, 1997",05 18 29 31 42 43
523,"Wednesday, April 23, 1997",04 16 21 31 39 13
522,"Saturday, April 19, 1997",05 13 19 28 31 31
521,"Wednesday, April 16, 1997",15 16 24 39 45 37
520,"Saturday, April 12, 1997",09 10 21 28 29 06
519,"Wednesday, April 09, 1997",17 36 42 43 45 16
518,"Saturday, April 05, 1997",07 08 10 11 21 19
517,"Wednesday, April 02, 1997",04 06 13 33 40 17
516,"Saturday, March 29, 1997",03 23 29 35 42 25
515,"Wednesday, March 26, 1997",04 15 19 26 32 33
514,"Saturday, March 22, 1997",05 18 19 21 29 19
513,"Wednesday, March 19, 1997",03 06 07 37 42 19
512,"Saturday, March 15, 1997",04 07 20 25 31 42
511,"Wednesday, March 12, 1997",01 17 22 30 37 11
510,"Saturday, March 08, 1997",09 12 21 31 36 22
509,"Wednesday, March 05, 1997",21 29 31 32 43 28
508,"Saturday, March 01, 1997",07 10 22 34 41 12
507,"Wednesday, February 26, 1997",04 08 09 11 44 06
506,"Saturday, February 22, 1997",17 35 37 38 40 37
505,"Wednesday, February 19, 1997",07 08 21 23 38 28
504,"Saturday, February 15, 1997",13 14 26 38 43 07
503,"Wednesday, February 12, 1997",12 16 28 29 36 37
502,"Saturday, February 08, 1997",22 23 24 29 35 29
501,"Wednesday, February 05, 1997",02 08 18 37 45 42
500,"Saturday, February 01, 1997",03 16 38 39 40 08
499,"Wednesday, January 29, 1997",01 04 26 28 37 09
498,"Saturday, January 25, 1997",02 06 38 42 45 27
497,"Wednesday, January 22, 1997",03 11 12 29 41 35
496,"Saturday, January 18, 1997",19 27 30 35 40 34
495,"Wednesday, January 15, 1997",15 27 34 39 44 18
494,"Saturday, January 11, 1997",02 18 26 29 42 07
493,"Wednesday, January 08, 1997",07 14 22 37 45 18
492,"Saturday, January 04, 1997",01 12 16 25 29 43
491,"Wednesday, January 01, 1997",06 13 17 19 42 44
490,"Saturday, December 28, 1996",03 11 21 22 31 13
489,"Wednesday, December 25, 1996",13 14 17 25 26 29
488,"Saturday, December 21, 1996",13 16 20 42 44 45
487,"Wednesday, December 18, 1996",03 21 28 36 45 01
486,"Saturday, December 14, 1996",10 19 22 38 44 30
485,"Wednesday, December 11, 1996",04 08 15 22 36 43
484,"Saturday, December 07, 1996",06 20 24 31 37 34
483,"Wednesday, December 04, 1996",01 10 17 20 42 29
482,"Saturday, November 30, 1996",13 28 30 38 41 22
481,"Wednesday, November 27, 1996",01 31 37 38 39 03
480,"Saturday, November 23, 1996",06 08 17 25 41 44
479,"Wednesday, November 20, 1996",11 12 15 18 35 19
478,"Saturday, November 16, 1996",11 27 35 39 43 21
477,"Wednesday, November 13, 1996",17 19 25 27 30 01
476,"Saturday, November 09, 1996",01 03 05 06 35 38
475,"Wednesday, November 06, 1996",11 18 30 35 42 01
474,"Saturday, November 02, 1996",17 32 37 38 44 28
473,"Wednesday, October 30, 1996",10 13 19 37 43 45
472,"Saturday, October 26, 1996",04 17 19 25 37 19
471,"Wednesday, October 23, 1996",09 24 27 31 34 18
470,"Saturday, October 19, 1996",08 20 30 31 42 09
469,"Wednesday, October 16, 1996",20 31 33 40 43 10
468,"Saturday, October 12, 1996",01 22 25 27 45 42
467,"Wednesday, October 09, 1996",02 14 16 21 33 27
466,"Saturday, October 05, 1996",02 13 15 33 38 44
465,"Wednesday, October 02, 1996",13 14 16 19 37 25
464,"Saturday, September 28, 1996",02 13 14 35 36 39
463,"Wednesday, September 25, 1996",07 10 25 33 38 43
462,"Saturday, September 21, 1996",02 17 23 30 39 02
461,"Wednesday, September 18, 1996",13 21 22 23 38 27
460,"Saturday, September 14, 1996",07 15 26 34 44 45
459,"Wednesday, September 11, 1996",08 09 12 18 33 11
458,"Saturday, September 07, 1996",13 14 28 35 38 09
457,"Wednesday, September 04, 1996",19 26 29 36 45 11
456,"Saturday, August 31, 1996",20 21 24 42 44 18
455,"Wednesday, August 28, 1996",10 24 29 38 45 01
454,"Saturday, August 24, 1996",02 13 15 35 40 10
453,"Wednesday, August 21, 1996",10 18 19 31 45 30
452,"Saturday, August 17, 1996",17 36 41 42 44 35
451,"Wednesday, August 14, 1996",01 19 26 37 41 27
450,"Saturday, August 10, 1996",02 13 14 19 42 05
449,"Wednesday, August 07, 1996",08 11 15 31 42 40
448,"Saturday, August 03, 1996",08 18 21 24 37 29
447,"Wednesday, July 31, 1996",06 13 21 39 43 38
446,"Saturday, July 27, 1996",03 09 10 13 31 12
445,"Wednesday, July 24, 1996",15 25 28 34 44 26
444,"Saturday, July 20, 1996",07 10 11 17 38 13
443,"Wednesday, July 17, 1996",04 15 21 24 36 35
442,"Saturday, July 13, 1996",06 15 23 29 34 16
441,"Wednesday, July 10, 1996",02 11 15 30 44 27
440,"Saturday, July 06, 1996",03 04 24 31 38 10
439,"Wednesday, July 03, 1996",04 14 27 29 38 12
438,"Saturday, June 29, 1996",22 28 37 41 45 43
437,"Wednesday, June 26, 1996",08 23 36 40 41 26
436,"Saturday, June 22, 1996",06 23 33 34 45 17
435,"Wednesday, June 19, 1996",09 12 38 40 44 10
434,"Saturday, June 15, 1996",05 14 20 22 36 08
433,"Wednesday, June 12, 1996",07 15 23 38 43 31
432,"Saturday, June 08, 1996",07 08 21 28 34 14
431,"Wednesday, June 05, 1996",01 03 19 35 37 01
430,"Saturday, June 01, 1996",05 12 17 22 36 04
429,"Wednesday, May 29, 1996",14 20 29 40 44 01
428,"Saturday, May 25, 1996",09 21 39 44 45 37
427,"Wednesday, May 22, 1996",15 26 33 35 39 27
426,"Saturday, May 18, 1996",02 07 08 28 33 35
425,"Wednesday, May 15, 1996",11 16 17 32 37 16
424,"Saturday, May 11, 1996",17 23 26 27 42 42
423,"Wednesday, May 08, 1996",10 16 24 28 41 08
422,"Saturday, May 04, 1996",04 09 24 31 42 39
421,"Wednesday, May 01, 1996",02 14 27 30 43 09
420,"Saturday, April 27, 1996",05 07 23 34 45 18
419,"Wednesday, April 24, 1996",05 18 20 24 43 22
418,"Saturday, April 20, 1996",02 08 10 29 32 40
417,"Wednesday, April 17, 1996",02 20 26 31 36 02
416,"Saturday, April 13, 1996",12 16 22 26 39 29
415,"Wednesday, April 10, 1996",02 10 23 31 37 40
414,"Saturday, April 06, 1996",06 10 15 38 41 24
413,"Wednesday, April 03, 1996",15 16 32 38 42 09
412,"Saturday, March 30, 1996",10 13 32 35 38 37
411,"Wednesday, March 27, 1996",01 06 17 30 39 44
410,"Saturday, March 23, 1996",12 17 22 37 42 30
409,"Wednesday, March 20, 1996",11 14 17 26 42 35
408,"Saturday, March 16, 1996",10 25 36 39 40 10
407,"Wednesday, March 13, 1996",15 18 23 32 43 06
406,"Saturday, March 09, 1996",01 19 31 35 44 03
405,"Wednesday, March 06, 1996",01 05 07 13 40 42
404,"Saturday, March 02, 1996",02 03 24 38 41 07
403,"Wednesday, February 28, 1996",22 30 34 44 45 37
402,"Saturday, February 24, 1996",02 27 29 33 40 42
401,"Wednesday, February 21, 1996",05 09 21 35 38 16
400,"Saturday, February 17, 1996",01 07 15 35 44 44
399,"Wednesday, February 14, 1996",04 08 15 16 25 35
398,"Saturday, February 10, 1996",15 19 20 33 35 15
397,"Wednesday, February 07, 1996",06 32 38 39 40 08
396,"Saturday, February 03, 1996",10 16 18 39 45 38
395,"Wednesday, January 31, 1996",01 04 16 38 45 35
394,"Saturday, January 27, 1996",08 10 22 27 38 20
393,"Wednesday, January 24, 1996",01 24 30 36 42 07
392,"Saturday, January 20, 1996",12 21 25 32 34 04
391,"Wednesday, January 17, 1996",01 11 14 17 33 34
390,"Saturday, January 13, 1996",08 13 32 33 39 04
389,"Wednesday, January 10, 1996",12 15 18 26 35 43
388,"Saturday, January 06, 1996",19 24 33 36 44 02
387,"Wednesday, January 03, 1996",08 13 23 31 38 14
386,"Saturday, December 30, 1995",02 04 07 13 26 33
385,"Wednesday, December 27, 1995",08 17 24 27 44 23
384,"Saturday, December 23, 1995",03 07 10 42 43 38
383,"Wednesday, December 20, 1995",10 17 20 39 42 33
382,"Saturday, December 16, 1995",04 14 18 19 26 30
381,"Wednesday, December 13, 1995",06 17 25 36 42 16
380,"Saturday, December 09, 1995",07 15 20 35 40 13
379,"Wednesday, December 06, 1995",01 02 03 26 27 19
378,"Saturday, December 02, 1995",08 15 30 31 41 42
377,"Wednesday, November 29, 1995",06 10 11 25 37 45
376,"Saturday, November 25, 1995",21 32 33 34 41 34
375,"Wednesday, November 22, 1995",06 10 24 31 43 17
374,"Saturday, November 18, 1995",02 09 20 24 45 05
373,"Wednesday, November 15, 1995",12 21 24 32 41 05
372,"Saturday, November 11, 1995",06 10 28 37 40 14
371,"Wednesday, November 08, 1995",03 09 14 18 28 15
370,"Saturday, November 04, 1995",03 23 39 41 43 31
369,"Wednesday, November 01, 1995",12 19 20 27 42 06
368,"Saturday, October 28, 1995",13 25 28 30 35 03
367,"Wednesday, October 25, 1995",01 02 06 31 36 09
366,"Saturday, October 21, 1995",04 05 09 23 43 12
365,"Wednesday, October 18, 1995",02 17 21 22 29 10
364,"Saturday, October 14, 1995",09 12 32 40 44 32
363,"Wednesday, October 11, 1995",09 10 17 41 44 19
362,"Saturday, October 07, 1995",02 07 15 18 31 39
361,"Wednesday, October 04, 1995",13 24 27 35 44 18
360,"Saturday, September 30, 1995",12 22 31 32 40 02
359,"Wednesday, September 27, 1995",01 02 25 41 45 28
358,"Saturday, September 23, 1995",01 09 13 19 38 32
357,"Wednesday, September 20, 1995",03 10 17 27 36 39
356,"Saturday, September 16, 1995",05 06 21 26 38 07
355,"Wednesday, September 13, 1995",11 19 31 32 39 09
354,"Saturday, September 09, 1995",02 05 21 40 43 41
353,"Wednesday, September 06, 1995",02 16 27 36 43 42
352,"Saturday, September 02, 1995",04 11 28 33 37 44
351,"Wednesday, August 30, 1995",03 05 27 34 37 28
350,"Saturday, August 26, 1995",03 12 30 31 45 19
349,"Wednesday, August 23, 1995",21 23 25 35 38 26
348,"Saturday, August 19, 1995",03 06 16 19 26 04
347,"Wednesday, August 16, 1995",16 17 26 30 38 01
346,"Saturday, August 12, 1995",01 16 24 34 35 06
345,"Wednesday, August 09, 1995",16 22 23 29 33 10
344,"Saturday, August 05, 1995",16 27 29 36 38 21
343,"Wednesday, August 02, 1995",11 15 17 22 37 23
342,"Saturday, July 29, 1995",11 14 16 25 33 26
341,"Wednesday, July 26, 1995",05 09 16 23 28 10
